,challenge,sample,similarity
546,0.0,546.0,0.26467699171757997
147,0.0,147.0,0.2630746072361465
71,0.0,71.0,0.2620565665693517
3423,4.0,471.0,0.26126821597682126
1241,1.0,503.0,0.25937576584784594
3525,4.0,573.0,0.2583342399665032
3630,4.0,678.0,0.25760951582337976
722,0.0,722.0,0.2572753701263073
2148,2.0,672.0,0.2567489137342214
968,1.0,230.0,0.25610380438483715
3123,4.0,171.0,0.25556292826153215
1041,1.0,303.0,0.2550006628497643
2535,3.0,321.0,0.25021856365206596
573,0.0,573.0,0.24896991612532404
1604,2.0,128.0,0.2487453174034524
279,0.0,279.0,0.24688000505418584
2275,3.0,61.0,0.24639630302130278
2802,3.0,588.0,0.24544752358589428
836,1.0,98.0,0.24477507718564906
171,0.0,171.0,0.2441425992343469
3344,4.0,392.0,0.24351505810246954
3120,4.0,168.0,0.2433787134582136
1326,1.0,588.0,0.2408845019021678
898,1.0,160.0,0.24080440523736413
3674,4.0,722.0,0.23850066121004077
1433,1.0,695.0,0.23791092428510907
1918,2.0,442.0,0.23766741322195462
3099,4.0,147.0,0.23715765479375328
1593,2.0,117.0,0.23670809937579285
2068,2.0,592.0,0.2366486560029042
1284,1.0,546.0,0.23336573132293048
1946,2.0,470.0,0.23139442756029704
313,0.0,313.0,0.2308654836526869
3549,4.0,597.0,0.2306074947145964
1248,1.0,510.0,0.22919798356004273
804,1.0,66.0,0.22789445138003672
2193,2.0,717.0,0.22626622096404703
2198,2.0,722.0,0.2261101728106507
2169,2.0,693.0,0.22354450817001892
1755,2.0,279.0,0.2226190941870203
1047,1.0,309.0,0.2222634507131871
1257,1.0,519.0,0.22124412048541553
3580,4.0,628.0,0.22056173051096462
1541,2.0,65.0,0.22047526198451595
61,0.0,61.0,0.21937940913133125
2731,3.0,517.0,0.21864069623741422
245,0.0,245.0,0.2168521938301462
1148,1.0,410.0,0.21464950195507293
3506,4.0,554.0,0.21402133844150917
1311,1.0,573.0,0.21357668745907288
1843,2.0,367.0,0.2081617713014411
1323,1.0,585.0,0.20730395971518456
3189,4.0,237.0,0.20644790949040082
3537,4.0,585.0,0.20456811615950143
2026,2.0,550.0,0.20347293254769594
1761,2.0,285.0,0.2031828605923922
2608,3.0,394.0,0.20208466364555333
3569,4.0,617.0,0.2012542926201063
2254,3.0,40.0,0.20070708484841115
206,0.0,206.0,0.19970467667978664
2907,3.0,693.0,0.19870364094623683
321,0.0,321.0,0.1982634519299381
1646,2.0,170.0,0.1974931145047647
1189,1.0,451.0,0.1873940898522708
3403,4.0,451.0,0.18549828238230237
2192,2.0,716.0,0.18453392569986415
3533,4.0,581.0,0.18436719912505184
799,1.0,61.0,0.18428433723145843
909,1.0,171.0,0.17860039599767386
581,0.0,581.0,0.17478866073390287
885,1.0,147.0,0.17395668511455253
2063,2.0,587.0,0.17228613587225072
3319,4.0,367.0,0.17181916486514315
1431,1.0,693.0,0.169421133586113
585,0.0,585.0,0.16866598795663246
410,0.0,410.0,0.166212915284492
3540,4.0,588.0,0.1627784192569266
1059,1.0,321.0,0.1599981202090951
78,0.0,78.0,0.15556434142314046
1682,2.0,206.0,0.15476902872294196
1132,1.0,394.0,0.15367790132938097
3174,4.0,222.0,0.15227319140795093
1255,1.0,517.0,0.14727908650072774
1319,1.0,581.0,0.1453374150464315
1038,1.0,300.0,0.145220609549915
2296,3.0,82.0,0.143468695629559
1537,2.0,61.0,0.14196465916451761
693,0.0,693.0,0.13945222494107923
983,1.0,245.0,0.13846691900471475
3362,4.0,410.0,0.13763962680075892
3231,4.0,279.0,0.13719729300632488
503,0.0,503.0,0.1348009312142856
1927,2.0,451.0,0.13212856747370183
451,0.0,451.0,0.13093860676138536
1789,2.0,313.0,0.12819542191641797
3645,4.0,693.0,0.11703440711867019
2992,4.0,40.0,0.11670775753945528
1979,2.0,503.0,0.11571284054870368
517,0.0,517.0,0.11296463244476351
40,0.0,40.0,0.1040380470073381
3013,4.0,61.0,0.10129238645901995
3273,4.0,321.0,0.09477058875142341
3469,4.0,517.0,0.09410129533576217
3252,4.0,300.0,0.09206497130334457
1870,2.0,394.0,0.09070641431086968
778,1.0,40.0,0.07612012754386244
3346,4.0,394.0,0.07434544984492208
820,1.0,82.0,0.07301833014221648
2064,2.0,588.0,0.06468581335919588
1698,2.0,222.0,0.06091301570413965
3030,4.0,78.0,0.06003050533615195
588,0.0,588.0,0.05208946294599903
394,0.0,394.0,0.04875916039628947
2061,2.0,585.0,0.04869239052152663
1554,2.0,78.0,0.0460265144017421
1007,1.0,269.0,0.032826406631077165
1993,2.0,517.0,0.02754643450336758
1886,2.0,410.0,0.022475784235821195
2483,3.0,269.0,0.007546837542466545
3455,4.0,503.0,0.003002513793674666
1558,2.0,82.0,-0.014932663707645899
1745,2.0,269.0,-0.02323752895676412
269,0.0,269.0,-0.031617852516697464
3034,4.0,82.0,-0.03269871527360935
82,0.0,82.0,-0.03610470165634738
1194,1.0,456.0,-0.04002477989229236
3221,4.0,269.0,-0.0833633426191176
2670,3.0,456.0,-0.0834153493378944
456,0.0,456.0,-0.11311938228875706
1932,2.0,456.0,-0.11424308264512795
3408,4.0,456.0,-0.1551231926319887
